date,type,amount,currency,account,to_account,category,comment,uid
2024-02-28,Transfer,2000.00,RUB,Степа,Тинькофф,,,69853d3a-bedc-4556-9dc2-bf77928a2280
2024-02-29,Expense,5000.00,RUB,Накопительный сбер,,Общие расходы,,9669896b-d5b2-478b-9a6e-320a2d18bee8
2024-02-29,Expense,28.00,RUB,Тинькофф,,Продукты,,07f783f9-9501-4aca-97fd-87b0a9ae9241
2024-03-01,Expense,265.00,RUB,Тинькофф,,Интернет магазин,,7d9e1cbf-b162-4ada-9298-776d41ebe93b
2024-03-01,Expense,371.00,RUB,Тинькофф,,,,cca383d7-091f-45b9-91d2-2fbd176bf9ea
2024-03-01,Expense,290.00,RUB,Тинькофф,,Продукты,,56c499e0-68e9-44cb-88f7-51cd8e586bdb
2024-03-01,Expense,250.00,RUB,Тинькофф,,Другое,,09c52f15-999a-460d-8fce-84d8d7a18954
2024-03-01,Expense,1164.00,RUB,Тинькофф,,Топливо,,faa796f0-c740-4f4e-992e-0cd36430f90d
2024-03-02,Expense,630.00,RUB,Тинькофф,,Топливо,,f7825024-441b-43cb-a4b4-6e230e8c0dac
2024-03-02,Expense,200.00,RUB,Тинькофф,,Подписки,,11a9b70e-2729-4fbf-a200-466162784bef
2024-03-02,Income,2000.00,RUB,Налик,,На расходы,,83ae7c6a-5aa9-4cea-9519-c780894d2552
2024-03-02,Expense,540.00,RUB,Тинькофф,,Кафе,,c427f604-91ee-4e95-85b0-c6412315db94
2024-03-02,Expense,80.00,RUB,Тинькофф,,Продукты,,9631690a-6261-4284-9050-903338d4433a
2024-03-02,Transfer,2000.00,RUB,Налик,Тинькофф,,,4ce1bbe7-cca3-44a6-97aa-37a6abf10379
2024-03-03,Expense,281.00,RUB,Тинькофф,,Интернет магазин,,c8453c2f-9142-4895-837b-559b5e9a62c7
2024-03-03,Income,197.00,RUB,Тинькофф,,,,c5ee28ae-90e4-4e5f-b2e6-6c13d8555bcd
2024-03-06,Income,14700.00,RUB,Налик,,Зарплата,,19c51d32-3288-4fcf-9fb7-c2540089b66f
2024-03-06,Expense,1786.00,RUB,Тинькофф,,Подарки,,14f59466-adcc-41e1-ac90-ab1b68b3b230
2024-03-06,Expense,150.00,RUB,Тинькофф,,Подарки,,b4163884-4d72-4db0-a941-0e593bc756f4
2024-03-06,Transfer,14500.00,RUB,Налик,Тинькофф,,,add710a5-35be-4994-958a-ee1edbf587a7
2024-03-06,Transfer,10000.00,RUB,Тинькофф,Накопительный тинькоф,,,a8e1a64c-293a-4238-ac9e-4f6bb6b114e4
2024-03-07,Expense,71.00,RUB,Тинькофф,,Продукты,,a28374b1-7d0d-4805-a875-942a53b0d523
2024-03-07,Income,4903.00,RUB,Степа,,Зарплата,,4b8cf369-e6cc-4c75-8748-c7b531d19ffd
2024-03-07,Expense,371.00,RUB,Тинькофф,,Интернет магазин,,b23ad2bb-1245-4cf1-afeb-1135c770daa2
2024-03-07,Expense,293.00,RUB,Тинькофф,,Связь и интернет,,b95e981c-2c0e-4127-9055-ab6cf3b67795
2024-03-07,Expense,150.00,RUB,Тинькофф,,Связь и интернет,,acf334e5-4b76-4dc2-bd6b-318a56e4b2d8
2024-03-07,Expense,160.00,RUB,Тинькофф,,Продукты,,65801d35-e691-4d5b-b353-abaeb903f1fb
2024-03-07,Expense,530.00,RUB,Тинькофф,,Связь и интернет,,8fea3b74-4888-4010-8eca-8566a6ca2bb7
2024-03-07,Expense,445.00,RUB,Тинькофф,,Продукты,,ab0d3f65-4b6d-4cbc-a027-1257c0e06637
2024-03-07,Transfer,4000.00,RUB,Степа,Тинькофф,,,8cdc3776-2a7f-40b8-965f-b538c65bc301
2024-03-08,Expense,840.00,RUB,Тинькофф,,Кафе,,6f730b4c-e8ff-4d51-bf8d-bc69ee1f40e4
2024-03-09,Expense,700.00,RUB,Тинькофф,,Стрижка и тп,,a63eca1c-2c46-4004-bbe1-c064c4f3b524
2024-03-09,Expense,15.00,RUB,Тинькофф,,Другое,,9507fbd5-2ec0-4277-ae36-173ddf2c0052
2024-03-09,Income,1000.00,RUB,Тинькофф,,На расходы,,aeff4ae6-2820-4c52-8072-7532b3772522
2024-03-10,Expense,200.00,RUB,Тинькофф,,Подписки,,998cd176-d8a9-44ed-92e3-40fd11ee385c
2024-03-11,Expense,118.00,RUB,Тинькофф,,Кафе,,1bc693de-f5b5-4d9b-9dbe-1a9d97bb7027
2024-03-11,Expense,300.00,RUB,Налик,,Машина,,88ffdd2e-ad2b-4175-bec1-e8f0bef52901
2024-03-11,Expense,1353.00,RUB,Тинькофф,,Топливо,,7f0f1c4a-f654-495b-ba4f-fcfb64036b39
2024-03-12,Expense,86.00,RUB,Тинькофф,,Продукты,,a3ec3c8e-2f89-4714-b8e6-47a251c0c2e8
2024-03-13,Expense,517.00,RUB,Тинькофф,,Продукты,,25d64acc-4aed-4e44-925a-fb87e3cba17f
2024-03-13,Transfer,1000.00,RUB,Степа,Тинькофф,,,8809909f-bf0c-401d-8694-364e2f9d6e21
2024-03-14,Expense,30.00,RUB,Тинькофф,,Лекарства,,302f9630-455b-41dd-b70e-4f1a6c64c1e7
2024-03-14,Expense,535.00,RUB,Тинькофф,,Подарки,,b0ce42b6-9942-41de-8588-924545a315ce
2024-03-15,Expense,280.00,RUB,Тинькофф,,Кафе,,046ef1fd-9e44-44a9-b663-8729c6cfb3f9
2024-03-15,Expense,160.00,RUB,Тинькофф,,Кафе,,f2afa319-c7a4-4427-a401-fa9565c276fe
2024-03-17,Expense,415.00,RUB,Тинькофф,,Кафе,,1c5da12b-866f-44fa-a12f-70f5e72f92fe
2024-03-17,Income,300.00,RUB,Тинькофф,,Подвёз,,1b15624c-5c98-4592-9498-b0cef6492454
2024-03-18,Expense,215.00,RUB,Степа,,Подписки,,263d15f5-26f4-46ab-bf92-c236d2c6c24b
2024-03-18,Expense,909.00,RUB,Тинькофф,,Топливо,,9e4d4947-9d4d-4cad-9a79-e29447c5244b
2024-03-18,Expense,100.00,RUB,Тинькофф,,Продукты,,737846b2-641f-412c-bef0-ed583385caa1
2024-03-19,Income,770.00,RUB,Тинькофф,,,,966455ef-1e12-4ade-a8aa-13b2fecd935c
2024-03-19,Expense,170.00,RUB,Тинькофф,,Кафе,,5c0a2448-ee8f-44a5-9170-dd8c12c71cce
2024-03-19,Expense,30.00,RUB,Тинькофф,,Продукты,,c8dd5dab-3fa0-4c64-af2b-d0b9d9f9a2bb
2024-03-19,Expense,172.00,RUB,Тинькофф,,Интернет магазин,,e0af5958-1e50-4844-b220-60df31a76dfe
2024-03-20,Income,700.00,RUB,Тинькофф,,Колым,,995f63ad-46ba-47b3-aaa8-c708bc2a70f3
2024-03-20,Income,500.00,RUB,Тинькофф,,Подвёз,,157b0086-e171-441e-9bcf-f25d11cdba65
2024-03-21,Expense,95.00,RUB,Тинькофф,,Продукты,,737880bb-899b-4bd6-8e3f-198f3f3d312b
2024-03-21,Expense,270.00,RUB,Тинькофф,,Продукты,,fd45fb6e-4af0-45f6-b465-e8dea767c060
2024-03-22,Expense,120.00,RUB,Тинькофф,,Дом,,4babdfa4-92a1-45f5-991f-956a00d24ba6
2024-03-22,Expense,1500.00,RUB,Накопительный сбер,,Дом,,fa1e7ab0-1dbc-417c-ad19-629b3aefc7c7
2024-03-22,Expense,5000.00,RUB,Накопительный сбер,,Дом,,710735c4-bdc7-430c-add1-581148433298
2024-03-22,Expense,1395.00,RUB,Тинькофф,,Топливо,,e7282812-854b-42f4-9e58-827f23adcfd0
2024-03-22,Expense,740.00,RUB,Тинькофф,,Топливо,,ff833e57-df93-45c0-9e7a-6ce1b9ea999c
2024-03-23,Expense,40.00,RUB,Тинькофф,,Продукты,,09a23001-49ae-4f0e-968c-6402eddd8574
2024-03-23,Expense,61.00,RUB,Тинькофф,,Продукты,,702a58df-4df1-43b2-8b48-ccb8c806148a
2024-03-23,Expense,389.00,RUB,Тинькофф,,Машина,,f7eebf53-8453-4972-9ff4-fbec3109562e
2024-03-25,Income,13741.00,RUB,Степа,,Пенсия,,2b2caa88-d910-4b28-b432-29dc09bbaac3
2024-03-25,Expense,172.00,RUB,Тинькофф,,Продукты,,a7af328a-864b-44e2-aa37-cc1f0a608c88
2024-03-25,Expense,37.00,RUB,Тинькофф,,Продукты,,5543ef8f-3f2b-410d-be39-f82d64d0cffa
2024-03-25,Expense,99.00,RUB,Тинькофф,,Подписки,,37bcf3c5-9cf2-4f01-8365-263c4df5c62c
2024-03-25,Income,1400.00,RUB,Тинькофф,,Выезд  RSK,,ac1f8062-ff93-4d37-b2ba-58eb18d554a4
2024-03-25,Transfer,2000.00,RUB,Степа,Тинькофф,,,d4e8522e-3ad9-44a1-a298-6875fb9a88b4
2024-03-25,Transfer,11500.00,RUB,Степа,Накопительный сбер,,,2378b55f-8417-4e0e-bec2-a9ce6dc22dd5
2024-03-26,Expense,200.00,RUB,Тинькофф,,Продукты,,49bf225a-4e84-4752-a769-5410f7312c5c
2024-03-26,Expense,106.00,RUB,Тинькофф,,Продукты,,83283044-502a-4a63-8ea3-988439f9c29b
2024-03-26,Transfer,1200.00,RUB,Тинькофф,Налик,,,75f874d2-6aaa-47e0-adb0-18a9a9ee53c1
2024-03-27,Income,3900.00,RUB,Степа,,Стипендия,,9ffe22a9-e46d-4a97-8296-c43e2f3733d5
2024-03-27,Income,3302.00,RUB,Степа,,Стипендия,,8a93465d-adb7-4abd-8117-f3274e44ebf2
2024-03-27,Expense,70.00,RUB,Степа,,Банковские услуги,,f15cf398-01b4-46c4-9288-f21d9492a881
2024-03-27,Expense,2800.00,RUB,Степа,,Дом,,a7358612-2436-4638-bba4-a2a5b782caad
2024-03-27,Expense,2000.00,RUB,Степа,,Интернет магазин,,52bf5e2b-f4b4-4355-b4c9-89ea278dc82e
2024-03-27,Expense,137.00,RUB,Тинькофф,,,,51d21109-0173-41da-99b5-314341f865ad
2024-03-27,Expense,2661.00,RUB,Тинькофф,,Комп,,6c71ace0-7cf5-444f-85cb-1d6df17e30e7
2024-03-27,Expense,65.00,RUB,Тинькофф,,Продукты,,7fc8d90a-cb16-4a87-821d-0f00497f58c7
2024-03-27,Income,5488.00,RUB,Тинькофф,,Зарплата,,b794838b-1e6e-4fb6-b5cd-eb060f388187
2024-03-27,Income,200.00,RUB,Тинькофф,,Подвёз,,203e8e99-8e9b-480f-a71d-75bb07cee4df
2024-03-27,Transfer,2000.00,RUB,Степа,Тинькофф,,,e769d7c4-9c88-4aff-b73c-be7471de58b1
2024-03-27,Transfer,200.00,RUB,Степа,Тинькофф,,,aa7522fb-2624-4244-9ab6-b01a3f5dd532
2024-03-27,Transfer,488.00,RUB,Тинькофф,Степа,,,58ffa1ee-1f74-4ca3-b849-4b6ddba4ed94
2024-03-28,Expense,247.00,RUB,Тинькофф,,Продукты,,11a9e89d-adde-42b7-b2c0-c0941cd618f4
2024-03-28,Expense,55.00,RUB,Тинькофф,,Продукты,,073139ae-226a-4209-9df7-68d7f221dedd
2024-03-29,Expense,46.00,RUB,Тинькофф,,Продукты,,eaeb5889-a63c-4bbe-aefe-65d716a6d9eb
2024-03-29,Income,1050.00,RUB,Налик,,Выезд  RSK,,7d8eae01-eeeb-4916-bff1-731face3a1b3
2024-03-29,Income,150.00,RUB,Тинькофф,,Выезд  RSK,,bc6d29c7-a92e-423c-8f9a-88094dfc56c5
2024-03-29,Expense,1312.00,RUB,Тинькофф,,Топливо,,80c60b09-5ff0-4338-973d-6c2ccc8a62fe
2024-03-29,Expense,270.00,RUB,Тинькофф,,Продукты,,c3ce8cb7-242a-4373-973d-81eb33652582
2024-03-29,Expense,300.00,RUB,Налик,,Кафе,,60848fb2-5f99-4c66-8436-a29188f7c21e
2024-03-29,Expense,953.00,RUB,Тинькофф,,Топливо,,f0769540-639b-4f23-be00-de8204b679a7
2024-03-29,Transfer,2000.00,RUB,Налик,Тинькофф,,,5140eca0-3595-4ba4-a915-29f3645b18dd
2024-03-30,Expense,320.00,RUB,Тинькофф,,Продукты,,596dcdb8-19b9-44e9-bba5-a2ac7d22f1fe
2024-03-30,Expense,190.00,RUB,Тинькофф,,Кафе,,9436ba13-e326-4eb1-8065-793033a76499
2024-04-01,Expense,5000.00,RUB,Накопительный сбер,,Общие расходы,,8be4bbec-1363-4140-aded-89522173ce87
2024-04-01,Expense,200.00,RUB,Тинькофф,,Подписки,,843be03a-f651-41c2-8faf-1a78f43832f5
2024-04-01,Expense,530.00,RUB,Тинькофф,,Связь и интернет,,fb794b0a-2365-420d-8492-ab7a09c7b448
2024-04-02,Expense,359.00,RUB,Тинькофф,,Кафе,,6da24886-948e-4b46-9cff-c9fdde90c181
2024-04-02,Expense,161.00,RUB,Тинькофф,,Продукты,,f1753701-c8af-4695-bb76-1400bc0017ad
2024-04-02,Expense,184.00,RUB,Тинькофф,,Подарки,,5aecd5d6-76a8-44da-8797-b5cbfe77930e
2024-04-03,Income,8000.00,RUB,Налик,,Зарплата,,0f213791-b916-4e5d-8503-2c48501f8382
2024-04-03,Expense,408.00,RUB,Тинькофф,,Продукты,,1992781e-8721-4ee5-aed2-02eef95c235a
2024-04-03,Expense,279.00,RUB,Тинькофф,,Интернет магазин,,b50a5829-a197-4474-95de-c66b24f6c90c
2024-04-03,Income,260.00,RUB,Тинькофф,,Подвёз,,d91fdf92-8100-4af4-8325-ca5e2d93bdd9
2024-04-03,Transfer,8000.00,RUB,Налик,Тинькофф,,,be7f3f9c-03c6-404e-b774-1d96eb8c9f36
2024-04-04,Expense,355.00,RUB,Тинькофф,,Кафе,,bd424ac9-d4c3-4e39-baa6-7f2093464e1e
2024-04-04,Income,1500.00,RUB,Налик,,Колым,,fa7b7d46-ec29-4179-84e0-0995a1f901be
2024-04-04,Income,200.00,RUB,Тинькофф,,Подвёз,,9a8b084f-e931-45b3-8044-166fc76937b6
2024-04-04,Transfer,10000.00,RUB,Тинькофф,Накопительный тинькоф,,,75c6fd9c-b642-4cd4-a21c-1d16311eef2f
2024-04-05,Expense,46.00,RUB,Тинькофф,,Продукты,,07b05086-203e-4431-9346-6919a206c7c6
2024-04-05,Expense,140.00,RUB,Тинькофф,,Продукты,,7f5f091a-0c7b-406b-b108-0145d3920a34
2024-04-05,Income,1200.00,RUB,Тинькофф,,На расходы,,63dd1bf5-dae1-4750-be7a-68dcc29efc16
2024-04-05,Expense,1309.00,RUB,Тинькофф,,Топливо,,634d168b-a95b-46ed-93a4-e95461b4c9f9
2024-04-05,Expense,255.00,RUB,Тинькофф,,Кафе,,03c9b1ec-ebf3-4efa-8ddc-64c984830d1a
2024-04-05,Expense,52.00,RUB,Тинькофф,,Продукты,,e03a0dad-277b-4d57-90c7-97edcc4d66e2
2024-04-05,Expense,942.00,RUB,Тинькофф,,Топливо,,6ba8a524-d1f9-4a8b-8078-fe2415179309
2024-04-06,Expense,86.00,RUB,Тинькофф,,Продукты,,f5b9579e-8581-4887-9b16-0449c00744c1
2024-04-06,Expense,134.00,RUB,Тинькофф,,Продукты,,435615cd-46f9-4344-9b21-8cbae8e3fe50
2024-04-06,Income,350.00,RUB,Тинькофф,,Возврат,,d7860574-99c4-4352-9919-912e460c2f04
2024-04-08,Expense,236.00,RUB,Тинькофф,,Продукты,,2b05bd2d-4a73-4e73-9820-089d24801ba6
2024-04-08,Income,200.00,RUB,Тинькофф,,Подвёз,,ee41ce7f-b61a-486b-9dcf-9d9cd376eca9
2024-04-08,Expense,850.00,RUB,Степа,,Документы,,4d46d16c-b239-4670-9b77-7607502ae9e5
2024-04-09,Expense,180.00,RUB,Тинькофф,,Продукты,,f6cc1458-32d7-44eb-a319-eb44e4dba5c5
2024-04-09,Expense,400.00,RUB,Тинькофф,,Продукты,,c83d0b29-98b9-40b7-aad8-1dec19cd7a5a
2024-04-09,Income,399.00,RUB,Тинькофф,,Кэшбэк,,e1dfb930-30e9-4d35-9c3a-d2205e6a8e51
2024-04-09,Expense,394.00,RUB,Тинькофф,,Связь и интернет,,33aaa924-1b37-4713-803a-62f8af5153e3
2024-04-09,Transfer,1500.00,RUB,Налик,Тинькофф,,,d9b10b41-46f0-4a9e-b602-cf3fb6385b73
2024-04-10,Income,300.00,RUB,Тинькофф,,Подвёз,,9f9cf4a3-8a87-443d-b693-4ca6ed174bce
2024-04-10,Income,1000.00,RUB,Степа,,На расходы,,813322ed-a042-4308-a59a-869069a02a24
2024-04-10,Income,200.00,RUB,Тинькофф,,Подвёз,,821b4720-25a2-4ac4-9450-b89e2672fafa
2024-04-10,Expense,110.00,RUB,Тинькофф,,Продукты,,bc4d6ce6-c96b-48c7-9a4d-02fbe5f31390
2024-04-10,Income,5448.00,RUB,Степа,,Зарплата,,a2e99610-7de9-405c-b771-68a62eb943c3
2024-04-10,Expense,204.00,RUB,Тинькофф,,Подписки,,d1d7c8b4-260d-432c-a489-2af2218c1645
2024-04-10,Transfer,6000.00,RUB,Степа,Тинькофф,,,4d5db38d-d181-4fe6-ae19-c50e976c3936
2024-04-11,Expense,580.00,RUB,Тинькофф,,Кафе,,16865b6c-45d1-4a7b-9722-db999e89324c
2024-04-11,Expense,1047.00,RUB,Тинькофф,,Топливо,,27b259f2-4c9c-4a1c-9024-ed8f5b270f87
2024-04-11,Expense,55.00,RUB,Тинькофф,,Продукты,,1f1596b9-dd8f-4854-91b9-d5dab7ccc144
2024-04-11,Transfer,500.00,RUB,Тинькофф,Налик,,,bbf657fa-ca61-4d79-879a-15dc0092e170
2024-04-12,Expense,48.00,RUB,Тинькофф,,Продукты,,d09aa8d7-ccd8-49e3-b74a-a2a629805319
2024-04-12,Income,1200.00,RUB,Налик,,Выезд  RSK,,c4f0402d-bc6c-4486-a1f8-1efd4b373ba4
2024-04-12,Expense,265.00,RUB,Тинькофф,,Кафе,,63e491ae-6599-4caa-b1d3-e5c01fdf1fba
2024-04-12,Expense,68.00,RUB,Тинькофф,,Банковские услуги,,c45ef91b-9190-445b-8df8-ad0fe5026089
2024-04-14,Expense,1126.00,RUB,Тинькофф,,Топливо,,f0e03669-3a53-40a6-ab32-c894fc9cb90b
2024-04-14,Expense,1354.00,RUB,Тинькофф,,Топливо,,2a0fc03b-369b-4fff-a118-84bc23a3b07a
2024-04-15,Expense,260.00,RUB,Тинькофф,,Кафе,,85d2973e-bb4a-49dd-9081-69f73934e612
2024-04-15,Expense,5000.00,RUB,Накопительный сбер,,Общие расходы,,2b3fbeb3-0f68-43e8-ac5a-2a1564eece8e
2024-04-15,Transfer,1500.00,RUB,Накопительный сбер,Тинькофф,,,cade3c9b-7616-4e61-831c-c7912b69de23
2024-04-16,Expense,169.00,RUB,Тинькофф,,Продукты,,e0b0aa71-756a-41bb-989c-ae81682adc3e
2024-04-16,Expense,450.00,RUB,Тинькофф,,Машина,,be8af5b6-6018-4153-b367-be6eb42da656
2024-04-16,Expense,140.00,RUB,Тинькофф,,Продукты,,b56b5455-9b71-4a20-a5f1-5963c4afd9d9
2024-04-17,Expense,750.00,RUB,Тинькофф,,Штраф,,5483255c-3300-4194-9c3d-fa989062a1c6
2024-04-18,Expense,69.00,RUB,Тинькофф,,Продукты,,9754dfd4-8edd-4f19-a10c-2abd7692eaa8
2024-04-18,Expense,192.00,RUB,Тинькофф,,Продукты,,99ccbb07-19b0-4170-8663-b1028246962a
2024-04-19,Expense,3123.00,RUB,Тинькофф,,Машина,,7e96827a-bd6b-4428-bded-2ad019ba5546
2024-04-19,Expense,8472.00,RUB,Тинькофф,,Машина,,1fa9d0fc-0f89-4643-9199-10cf7b626731
2024-04-19,Income,689.00,RUB,Тинькофф,,,,ebf814e2-a00b-4d74-88bf-e8e1b9a26ea9
2024-04-19,Expense,2175.00,RUB,Тинькофф,,Комп,,704b370e-3055-46d9-b47c-2ba75e4d0ae7
2024-04-19,Transfer,5000.00,RUB,Накопительный тинькоф,Тинькофф,,,67fb57d9-3188-46cd-8598-92bba8fee005
2024-04-19,Transfer,10000.00,RUB,Накопительный тинькоф,Тинькофф,,,1f90ac93-45ff-4943-8c18-d05fd8f33a5c
2024-04-20,Income,300.00,RUB,Тинькофф,,Другое,,e4cf43d3-07b5-4c2a-a830-8573f10386e8
2024-04-20,Expense,94.00,RUB,Тинькофф,,Продукты,,caf6b8a6-09a3-4ff6-b9b9-1711c4e0deec
2024-04-20,Expense,190.00,RUB,Тинькофф,,Продукты,,880790e7-132b-43d2-9585-ca9b4b0da2ea
2024-04-20,Expense,324.00,RUB,Тинькофф,,Кафе,,09e69c2b-09cc-4d26-9770-feedc003a8bd
2024-04-20,Expense,40.00,RUB,Тинькофф,,Продукты,,f011b547-bd2f-48a9-b2d5-ad49180e4437
2024-04-20,Income,297.00,RUB,Тинькофф,,Подвёз,,e6b15ce5-fd9d-4c92-a086-c50577959ff4
2024-04-20,Expense,1263.00,RUB,Тинькофф,,Топливо,,86f26926-1f91-4398-a3d6-3108dbe8e6e6
2024-04-20,Expense,117.00,RUB,Тинькофф,,Продукты,,3a6094a0-17f9-4e10-ae26-c747b29f809b
2024-04-20,Transfer,1500.00,RUB,Налик,Тинькофф,,,a8567114-22d5-47e1-8667-737c14f6cb07
2024-04-21,Expense,900.00,RUB,Тинькофф,,Кафе,,e8c4df09-dbed-40b6-96e6-5b3d1789539b
2024-04-22,Expense,174.00,RUB,Тинькофф,,Кафе,,15463955-554e-4861-9539-4cd27e003d87
2024-04-22,Expense,50.00,RUB,Тинькофф,,Продукты,,a584eca9-ea6e-4e7e-b624-ef5ac3f5f590
2024-04-23,Expense,1604.00,RUB,Тинькофф,,Топливо,,46bc23fe-07c6-4a40-b551-e6fad140ca04
2024-04-23,Expense,1150.00,RUB,Тинькофф,,Топливо,,81391f01-6f04-40ba-8500-39c880915361
2024-04-23,Income,4538.00,RUB,Тинькофф,,Возврат,,ed369d49-2e98-4698-8d08-7dc39ce3d40f
2024-04-23,Expense,383.00,RUB,Степа,,,,cd73c639-a163-406a-b5d1-d55be3d98139
2024-04-24,Expense,257.00,RUB,Тинькофф,,Продукты,,87f9885f-a574-455a-9739-147393427889
2024-04-24,Expense,99.00,RUB,Тинькофф,,Подписки,,4db248f7-6d8a-48a2-9e60-e329f84ff832
2024-04-24,Income,200.00,RUB,Тинькофф,,Подвёз,,342469ba-7de9-49b7-af2b-54e92c21b3f3
2024-04-24,Expense,150.00,RUB,Налик,,Подарки,,c617120a-2e8a-40e1-9970-731e6b4a74a2
2024-04-25,Income,13741.00,RUB,Степа,,Пенсия,,8549d107-90a2-400c-b72f-bd0333dd8058
2024-04-25,Expense,427.00,RUB,Тинькофф,,Продукты,,1a915246-20c0-4b4a-820f-d7c517e25683
2024-04-25,Expense,954.00,RUB,Тинькофф,,Машина,,ebbbd3be-1c04-46b4-8280-9bbfc0764ae1
2024-04-25,Expense,1784.00,RUB,Тинькофф,,Подарки,,824c94c8-217b-4d8a-9ec6-f552e3bf008f
2024-04-25,Transfer,11500.00,RUB,Степа,Накопительный сбер,,,903f4759-3aff-4ada-8214-62b26ad61047
2024-04-25,Transfer,2000.00,RUB,Степа,Тинькофф,,,15c3cde1-06b5-417a-8587-c67b5c0f9993
2024-04-26,Expense,300.00,RUB,Тинькофф,,Кафе,,9916f55f-ff11-4a8b-96bf-1a5d8d368a7d
2024-04-26,Income,1400.00,RUB,Налик,,Выезд  RSK,,7938421b-e521-4b17-90b9-ad35e09f4205
2024-04-26,Transfer,100.00,RUB,Тинькофф,Налик,,,ed9212c0-be6b-4e6f-8467-b5d5b9c074d9
2024-04-27,Expense,48.00,RUB,Тинькофф,,Продукты,,34c2f116-b56a-4325-b7e1-f5ba639f02c1
2024-04-27,Expense,70.00,RUB,Степа,,Банковские услуги,,f5dd085e-d420-41bd-998e-07159db724fe
2024-04-27,Expense,1215.00,RUB,Тинькофф,,Топливо,,13785bab-68a2-4ea9-aa5e-d3c417d4baab
2024-04-27,Income,5707.00,RUB,Степа,,Зарплата,,331f5d40-7994-4116-86b0-82fba8c99eb5
2024-04-27,Expense,231.00,RUB,Тинькофф,,Кафе,,7d5aef40-ca2c-4631-8a1c-d75143f1aeda
2024-04-27,Expense,255.00,RUB,Тинькофф,,Хозтовары,,6bfa1f2a-275f-4bf7-b1c6-0ade82736794
2024-04-27,Expense,50.00,RUB,Тинькофф,,Другое,,a9379890-fcc9-48c4-910d-bad82a0926eb
2024-04-27,Transfer,5500.00,RUB,Степа,Тинькофф,,,4d021ddc-c816-48eb-9a36-7447cd34a4a4
2024-04-27,Transfer,1500.00,RUB,Налик,Тинькофф,,,c37b8fcd-2f88-4f7c-be58-8ae015448f17
2024-04-28,Expense,5000.00,RUB,Накопительный сбер,,Общие расходы,,65e85fc4-90fc-409e-8e88-19fbc03306c8
2024-04-28,Expense,346.00,RUB,Тинькофф,,Продукты,,f2c091f0-a583-4c54-b523-c42a9ce624e5
2024-04-29,Expense,102.00,RUB,Тинькофф,,Продукты,,f3871c6a-1b5f-4330-8259-91d6972a65a6
2024-04-29,Expense,83.00,RUB,Тинькофф,,Продукты,,29146d06-6214-41ad-b948-1e5e3ea9bd05
2024-04-30,Expense,1000.00,RUB,Тинькофф,,Подарки,,23ff6304-587c-4830-aab5-fa95614b28c4
2024-04-30,Expense,1458.00,RUB,Тинькофф,,Топливо,,dccbf60e-6a21-49f6-8f26-218157f5cabf
2024-05-01,Expense,700.00,RUB,Тинькофф,,Стрижка и тп,,bb6c2ceb-b15b-4c6e-9d8f-eebb7a71fcbc
2024-05-01,Expense,199.00,RUB,Тинькофф,,Подписки,,6231537b-b2b8-46e9-b9bb-4b3581434c4e
